symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2022-03-29 00:00:00+00:00,178.96,179.01,176.34,176.69,100589440,176.4997415838,176.5490542072,173.915760119,174.2609484826,100589440,0.0,1.0
AAPL,2022-03-30 00:00:00+00:00,177.77,179.61,176.7,178.55,92633154,175.3261011475,177.1408056877,174.2708110072,176.0953780721,92633154,0.0,1.0
AAPL,2022-03-31 00:00:00+00:00,174.61,178.03,174.4,177.84,103049285,172.2095433502,175.582526789,172.002430332,175.3951388202,103049285,0.0,1.0
AAPL,2022-04-01 00:00:00+00:00,174.31,174.88,171.94,174.03,78751328,171.9136676099,172.4758315164,169.576249262,171.637516919,78751328,0.0,1.0
AAPL,2022-04-04 00:00:00+00:00,178.44,178.49,174.44,174.57,76545983,175.9868903007,176.0362029241,172.0418804307,172.1700932515,76545983,0.0,1.0
AAPL,2022-04-05 00:00:00+00:00,175.06,178.3,174.415,177.5,70902999,172.6533569606,175.8488149552,172.017224119,175.0598129812,70902999,0.0,1.0
AAPL,2022-04-06 00:00:00+00:00,171.83,173.63,170.13,172.36,89058782,169.4677614905,171.243015932,167.7911322958,169.9904752983,89058782,0.0,1.0
AAPL,2022-04-07 00:00:00+00:00,172.14,173.36,169.85,171.16,77594650,169.7734997554,170.9767277658,167.5149816049,168.8069723373,77594650,0.0,1.0
AAPL,2022-04-08 00:00:00+00:00,170.09,171.78,169.2,171.78,76575508,167.7516821971,169.4184488672,166.873917501,169.4184488672,76575508,0.0,1.0
AAPL,2022-04-11 00:00:00+00:00,165.75,169.03,165.5,168.71,72246706,163.4713464881,166.7062545815,163.2247833712,166.3906537919,72246706,0.0,1.0
AAPL,2022-04-12 00:00:00+00:00,167.66,169.87,166.64,168.02,79265181,165.355088701,167.5347066542,164.3491111842,165.7101395894,79265181,0.0,1.0
AAPL,2022-04-13 00:00:00+00:00,170.4,171.04,166.77,167.39,70618925,168.057420462,168.6886220412,164.477324005,165.0888005348,70618925,0.0,1.0
AAPL,2022-04-14 00:00:00+00:00,165.29,171.27,165.04,170.62,75329376,163.0176703531,168.9154601087,162.7711072362,168.2743960048,75329376,0.0,1.0
AAPL,2022-04-18 00:00:00+00:00,165.07,166.5984,163.57,163.92,69023941,162.8006948102,164.3080830816,161.321316109,161.6665044726,69023941,0.0,1.0
AAPL,2022-04-19 00:00:00+00:00,167.4,167.82,163.91,165.02,67723833,165.0986630595,165.5128890958,161.6566419479,162.7513821869,67723833,0.0,1.0
AAPL,2022-04-20 00:00:00+00:00,167.23,168.88,166.1,168.76,67718110,164.93100014,166.5583167114,163.8165348517,166.4399664153,67718110,0.0,1.0
AAPL,2022-04-21 00:00:00+00:00,166.42,171.53,165.91,168.91,87227768,164.1321356414,169.1718857503,163.6291468829,166.5879042854,87227768,0.0,1.0
AAPL,2022-04-22 00:00:00+00:00,161.79,167.8699,161.5,166.46,84882424,159.5657867168,165.562103094,159.2797735012,164.1715857401,84882424,0.0,1.0
AAPL,2022-04-25 00:00:00+00:00,162.88,163.17,158.46,161.12,96046376,160.6408019064,160.926815122,156.281566,158.9049975636,96046376,0.0,1.0
AAPL,2022-04-26 00:00:00+00:00,156.8,162.34,156.72,162.25,94008394,154.644386904,160.1082255739,154.5654867066,160.0194628519,94008394,0.0,1.0
AAPL,2022-04-27 00:00:00+00:00,156.57,159.79,155.38,155.91,88063191,154.4175488365,157.5932817818,153.2439084001,153.7666222079,88063191,0.0,1.0
AAPL,2022-04-28 00:00:00+00:00,163.64,164.515,158.93,159.25,130216792,161.3903537817,162.2533246908,156.7451046598,157.0607054494,130216792,0.0,1.0
AAPL,2022-04-29 00:00:00+00:00,157.65,166.2,157.25,161.84,131747571,155.4827015014,163.9151600985,155.0882005144,159.6150993402,131747571,0.0,1.0
AAPL,2022-05-02 00:00:00+00:00,157.96,158.23,153.27,156.71,123055265,155.7884397663,156.0547279325,151.1629156937,154.5556241819,123055265,0.0,1.0
AAPL,2022-05-03 00:00:00+00:00,159.48,160.71,156.32,158.15,88966526,157.2875435169,158.5006340519,154.1709857196,155.9758277351,88966526,0.0,1.0
AAPL,2022-05-04 00:00:00+00:00,166.02,166.48,159.26,159.67,107521649,163.7376346543,164.1913107894,157.070567974,157.4749314857,107521649,0.0,1.0
AAPL,2022-05-05 00:00:00+00:00,156.77,164.08,154.95,163.85,130525275,154.61479933,161.8243048674,152.8198198391,161.5974667999,130525275,0.0,1.0
AAPL,2022-05-06 00:00:00+00:00,157.28,159.44,154.18,156.01,116124647,155.3446261559,157.4780467593,152.2827725122,154.0902538567,116124647,0.23,1.0
AAPL,2022-05-09 00:00:00+00:00,152.06,155.83,151.49,154.925,131577921,150.1888596978,153.9124688064,149.6258737052,153.0186050814,131577921,0.0,1.0
AAPL,2022-05-10 00:00:00+00:00,154.51,156.74,152.93,155.52,115366736,152.6087117711,154.8112710051,151.0481541075,153.6062834421,115366736,0.0,1.0
AAPL,2022-05-11 00:00:00+00:00,146.5,155.45,145.81,153.5,142689825,144.6972770336,153.5371448114,144.0157676742,151.6111401,142689825,0.0,1.0
AAPL,2022-05-12 00:00:00+00:00,142.56,146.2,138.8,142.77,182602041,140.8057598219,144.4009686165,137.0920276605,141.0131757139,182602041,0.0,1.0
AAPL,2022-05-13 00:00:00+00:00,147.11,148.105,143.11,144.59,113990852,145.2997708151,146.2825270653,141.34899192,142.8107801112,113990852,0.0,1.0
AAPL,2022-05-16 00:00:00+00:00,145.54,147.5199,144.18,145.55,86643781,143.7490900988,145.7046268824,142.4058252744,143.758967046,86643781,0.0,1.0
AAPL,2022-05-17 00:00:00+00:00,149.24,149.77,146.68,148.86,78336254,147.4035605767,147.9270387803,144.8750620839,147.0282365817,78336254,0.0,1.0
AAPL,2022-05-18 00:00:00+00:00,140.82,147.3601,139.9,146.85,109742890,139.0871710025,145.5467932655,138.1784918566,145.0429701869,109742890,0.0,1.0
AAPL,2022-05-19 00:00:00+00:00,137.35,141.66,136.6,139.88,136095640,135.659870311,139.9168345705,134.9190992682,138.1587379622,136095640,0.0,1.0
AAPL,2022-05-20 00:00:00+00:00,137.59,140.7,132.61,139.09,137426125,135.8969170447,138.9686476357,130.9781973203,137.3784591304,137426125,0.0,1.0
AAPL,2022-05-23 00:00:00+00:00,143.11,143.26,137.65,137.79,117726265,141.34899192,141.4971461285,135.9561787281,136.0944559895,117726265,0.0,1.0
AAPL,2022-05-24 00:00:00+00:00,140.36,141.97,137.33,140.805,104132746,138.6328314296,140.2230199349,135.6401164165,139.0723555817,104132746,0.0,1.0
AAPL,2022-05-25 00:00:00+00:00,140.52,141.785,138.34,138.43,92482696,138.7908625854,140.040296411,136.6376880876,136.7265806127,92482696,0.0,1.0
AAPL,2022-05-26 00:00:00+00:00,143.78,144.34,137.14,137.39,90601548,142.0107473849,142.5638564302,135.452454419,135.6993781,90601548,0.0,1.0
AAPL,2022-05-27 00:00:00+00:00,149.64,149.68,145.26,145.39,90978503,147.7986384663,147.8381462552,143.4725355761,143.6009358902,90978503,0.0,1.0
AAPL,2022-05-31 00:00:00+00:00,148.84,150.66,146.84,149.07,103718416,147.0084826872,148.8060870845,145.0330932397,147.2356524737,103718416,0.0,1.0
AAPL,2022-06-01 00:00:00+00:00,148.71,151.74,147.68,149.9,74286635,146.8800823731,149.8727973862,145.8627568076,148.0554390944,74286635,0.0,1.0
AAPL,2022-06-02 00:00:00+00:00,151.21,151.27,146.86,147.83,72348055,149.3493191826,149.408580866,145.0528471341,146.0109110162,72348055,0.0,1.0
AAPL,2022-06-03 00:00:00+00:00,145.38,147.97,144.46,146.9,88570289,143.591058943,146.1491882775,142.6823797971,145.0923549231,88570289,0.0,1.0
AAPL,2022-06-06 00:00:00+00:00,146.14,148.5689,144.9,147.03,71598380,144.341706933,146.7407186476,143.1169654755,145.2207552372,71598380,0.0,1.0
AAPL,2022-06-07 00:00:00+00:00,148.71,149.0,144.1,144.345,67808150,146.8800823731,147.166513843,142.3268096965,142.5687949038,67808150,0.0,1.0
AAPL,2022-06-08 00:00:00+00:00,147.96,149.8697,147.46,148.58,53950201,146.1393113303,148.0255119443,145.6454639684,146.751682059,53950201,0.0,1.0
AAPL,2022-06-09 00:00:00+00:00,142.64,147.95,142.53,147.08,69472976,140.8847753998,146.1294343831,140.7761289802,145.2701399734,69472976,0.0,1.0
AAPL,2022-06-10 00:00:00+00:00,137.13,140.76,137.06,140.28,91566637,135.4425774718,139.0279093191,135.3734388411,138.5538158517,91566637,0.0,1.0
AAPL,2022-06-13 00:00:00+00:00,131.88,135.2,131.44,132.87,122207099,130.2571801719,133.5363266549,129.8225944935,131.2349979485,122207099,0.0,1.0
AAPL,2022-06-14 00:00:00+00:00,132.76,133.89,131.48,133.13,84784326,131.1263515289,132.2424465667,129.8621022824,131.4917985767,84784326,0.0,1.0
AAPL,2022-06-15 00:00:00+00:00,135.43,137.34,132.16,134.29,91532972,133.7634964414,135.6499933638,130.5337346946,132.6375244563,91532972,0.0,1.0
AAPL,2022-06-16 00:00:00+00:00,130.06,132.39,129.04,132.08,107961508,128.4595757747,130.7609044811,127.4521271564,130.4547191167,107961508,0.0,1.0
AAPL,2022-06-17 00:00:00+00:00,131.56,133.079,129.81,130.065,134520290,129.9411178603,131.4414261458,128.2126520937,128.4645142483,134520290,0.0,1.0
AAPL,2022-06-21 00:00:00+00:00,135.87,137.06,133.32,133.42,81000488,134.1980821198,135.3734388411,131.6794605742,131.7782300466,81000488,0.0,1.0
AAPL,2022-06-22 00:00:00+00:00,135.35,137.76,133.91,134.79,73409234,133.6844808635,136.0648251478,132.2622004612,133.1313718181,73409234,0.0,1.0
AAPL,2022-06-23 00:00:00+00:00,138.27,138.59,135.63,136.82,72433768,136.5685494569,136.8846117685,133.9610353861,135.1363921074,72433768,0.0,1.0
AAPL,2022-06-24 00:00:00+00:00,141.66,141.91,139.77,139.9,89116837,139.9168345705,140.1637582514,138.0500915426,138.1784918566,89116837,0.0,1.0
AAPL,2022-06-27 00:00:00+00:00,141.66,143.49,140.965,142.695,70207908,139.9168345705,141.724315915,139.2303867375,140.9390986096,70207908,0.0,1.0
AAPL,2022-06-28 00:00:00+00:00,137.44,143.422,137.325,142.13,67315328,135.7487628362,141.6571526738,135.6351779429,140.3810510907,67315328,0.0,1.0
AAPL,2022-06-29 00:00:00+00:00,139.23,140.67,136.67,137.46,66242411,137.5167363917,138.939016794,134.9882378988,135.7685167306,66242411,0.0,1.0
AAPL,2022-06-30 00:00:00+00:00,136.72,138.37,133.7737,137.25,98964467,135.037622635,136.6673189293,132.1275776704,135.5611008386,98964467,0.0,1.0
AAPL,2022-07-01 00:00:00+00:00,138.93,139.04,135.66,136.04,71051552,137.2204279746,137.3290743942,133.9906662278,134.3659902229,71051552,0.0,1.0
AAPL,2022-07-05 00:00:00+00:00,141.56,141.61,136.93,137.77,73429641,139.8180650981,139.8674498343,135.245038527,136.074702095,73429641,0.0,1.0
AAPL,2022-07-06 00:00:00+00:00,142.92,144.12,141.08,141.355,74064254,141.1613299225,142.346563591,139.3439716307,139.6155876797,74064254,0.0,1.0
AAPL,2022-07-07 00:00:00+00:00,146.35,146.55,143.28,143.29,66253709,144.549122825,144.7466617698,141.516900023,141.5267769703,66253709,0.0,1.0
AAPL,2022-07-08 00:00:00+00:00,147.04,147.55,145.0,145.265,64547798,145.2306321844,145.7343564936,143.2157349479,143.4774740497,64547798,0.0,1.0
AAPL,2022-07-11 00:00:00+00:00,144.87,146.64,143.78,145.67,63305113,143.0873346338,144.8355542949,142.0107473849,143.8774904129,63305113,0.0,1.0
AAPL,2022-07-12 00:00:00+00:00,145.86,148.45,145.05,145.76,77588759,144.0651524104,146.623281745,143.2651196841,143.966382938,77588759,0.0,1.0
AAPL,2022-07-13 00:00:00+00:00,145.49,146.45,142.1201,142.99,71185560,143.6997053626,144.6478922974,140.3712729129,141.2304685531,71185560,0.0,1.0
AAPL,2022-07-14 00:00:00+00:00,148.47,148.95,143.25,144.08,78140744,146.6430356394,147.1171291068,141.4872691813,142.307055802,78140744,0.0,1.0
AAPL,2022-07-15 00:00:00+00:00,150.17,150.86,148.2,149.78,76259931,148.3221166699,149.0036260293,146.376358064,147.9369157276,76259931,0.0,1.0
AAPL,2022-07-18 00:00:00+00:00,147.07,151.57,146.7,150.74,81420868,145.2602630261,149.7048892831,144.8948159783,148.8851026624,81420868,0.0,1.0
AAPL,2022-07-19 00:00:00+00:00,151.0,151.23,146.91,147.92,82982367,149.1419032906,149.3690730771,145.1022318703,146.0998035414,82982367,0.0,1.0
AAPL,2022-07-20 00:00:00+00:00,153.04,153.72,150.37,151.12,64823413,151.1568005271,151.8284329393,148.5196556146,149.2604266574,64823413,0.0,1.0
AAPL,2022-07-21 00:00:00+00:00,155.35,155.57,151.94,154.5,65086636,153.438375339,153.6556681783,150.0703363309,152.5988348238,65086636,0.0,1.0
AAPL,2022-07-22 00:00:00+00:00,154.09,156.28,153.41,155.39,66675408,152.1938799871,154.3569314321,151.5222475749,153.477883128,66675408,0.0,1.0
AAPL,2022-07-25 00:00:00+00:00,152.95,155.04,152.28,154.01,53623945,151.067908002,153.1321899747,150.406152537,152.1148644092,53623945,0.0,1.0
AAPL,2022-07-26 00:00:00+00:00,151.6,153.085,150.8,152.265,55138691,149.7345201249,151.2012467897,148.9443643458,150.3913371162,55138691,0.0,1.0
AAPL,2022-07-27 00:00:00+00:00,156.79,157.33,152.16,152.58,78620688,154.8606557413,155.3940108921,150.2876291702,150.7024609542,78620688,0.0,1.0
AAPL,2022-07-28 00:00:00+00:00,157.35,157.64,154.41,156.98,81378731,155.4137647866,155.7001962565,152.5099422987,155.0483177388,81378731,0.0,1.0
AAPL,2022-07-29 00:00:00+00:00,162.51,163.63,159.5,161.24,101786860,160.5102695613,161.6164876519,157.5373084427,159.2558972621,101786860,0.0,1.0
AAPL,2022-08-01 00:00:00+00:00,161.51,163.59,160.89,161.01,67829379,159.5225748375,161.576979863,158.9102041088,159.0287274756,67829379,0.0,1.0
AAPL,2022-08-02 00:00:00+00:00,160.01,162.41,159.63,160.1,59907025,158.0410327518,160.4115000889,157.6657087568,158.129925277,59907025,0.0,1.0
AAPL,2022-08-03 00:00:00+00:00,166.13,166.59,160.75,160.84,82507488,164.0857244614,164.5400640343,158.7719268474,158.8608193726,82507488,0.0,1.0
AAPL,2022-08-04 00:00:00+00:00,165.81,167.19,164.43,166.005,55474144,163.7696621498,165.1326808686,162.4066434309,163.9622626209,55474144,0.0,1.0
AAPL,2022-08-05 00:00:00+00:00,165.35,165.85,163.0,163.21,56696985,163.5424923633,164.0370266613,161.2181811625,161.4258855677,56696985,0.23,1.0
AAPL,2022-08-08 00:00:00+00:00,164.87,167.81,164.2,166.37,60362338,163.0677394372,165.9756011097,162.4050634778,164.5513423313,60362338,0.0,1.0
AAPL,2022-08-09 00:00:00+00:00,164.92,165.82,163.25,164.02,63135503,163.117192867,164.0073546035,161.4654483115,162.2270311305,63135503,0.0,1.0
AAPL,2022-08-10 00:00:00+00:00,169.24,169.34,166.9,167.68,70170540,167.3899692021,167.4888760617,165.0755486872,165.8470221922,70170540,0.0,1.0
AAPL,2022-08-11 00:00:00+00:00,168.49,170.99,168.19,170.06,57149159,166.648167755,169.1208392452,166.3514471762,168.2010054509,57149159,0.0,1.0
AAPL,2022-08-12 00:00:00+00:00,172.1,172.17,169.4,169.82,68039382,170.2187053869,170.2879401886,167.5482201774,167.9636289878,68039382,0.0,1.0
AAPL,2022-08-15 00:00:00+00:00,173.19,173.39,171.345,171.52,54091694,171.2967901566,171.4946038758,169.4719585968,169.6450456012,54091694,0.0,1.0
AAPL,2022-08-16 00:00:00+00:00,173.03,173.71,171.6618,172.78,56377050,171.1385391813,171.8111058266,169.7852955281,170.8912720322,56377050,0.0,1.0
AAPL,2022-08-17 00:00:00+00:00,174.55,176.15,172.57,172.77,79542037,172.6419234473,174.224433201,170.683567627,170.8813813463,79542037,0.0,1.0
AAPL,2022-08-18 00:00:00+00:00,174.15,174.9,173.12,173.75,62290075,172.2462960089,172.9880974559,171.2275553549,171.8506685704,62290075,0.0,1.0
AAPL,2022-08-19 00:00:00+00:00,171.52,173.74,171.3101,173.03,70346295,169.6450456012,171.8407778845,169.4374401028,171.1385391813,70346295,0.0,1.0
AAPL,2022-08-22 00:00:00+00:00,167.57,169.86,167.135,169.69,69026809,165.7382246466,168.0031917316,165.3079798073,167.8350500703,69026809,0.0,1.0
AAPL,2022-08-23 00:00:00+00:00,167.23,168.71,166.65,167.08,54147079,165.4019413239,166.8657628461,164.8282815382,165.2535810345,54147079,0.0,1.0
AAPL,2022-08-24 00:00:00+00:00,167.53,168.11,166.245,167.32,53841524,165.6986619028,166.2723216885,164.4277087568,165.4909574976,53841524,0.0,1.0
AAPL,2022-08-25 00:00:00+00:00,170.03,170.14,168.35,168.78,51218209,168.171333393,168.2801309386,166.5096981516,166.9349976479,51218209,0.0,1.0
AAPL,2022-08-26 00:00:00+00:00,163.62,171.05,163.56,170.57,78960980,161.8314036921,169.180183361,161.7720595763,168.7054304349,78960980,0.0,1.0
AAPL,2022-08-29 00:00:00+00:00,161.38,162.9,159.82,161.145,72724452,159.6158900368,161.1192743029,158.0729430269,159.3834589167,72724452,0.0,1.0
AAPL,2022-08-30 00:00:00+00:00,158.91,162.56,157.72,162.13,77906197,157.1728906045,160.7829909802,155.9958989751,160.3576914839,77906197,0.0,1.0
AAPL,2022-08-31 00:00:00+00:00,157.22,160.58,157.14,160.305,87991091,155.5013646771,158.8246351599,155.4222391894,158.552641296,87991091,0.0,1.0
AAPL,2022-09-01 00:00:00+00:00,157.96,158.42,154.67,156.64,74229896,156.2332754382,156.6882469924,152.9792397571,154.9277048914,74229896,0.0,1.0
AAPL,2022-09-02 00:00:00+00:00,155.81,160.362,154.965,159.75,76957768,154.1067779566,158.609018206,153.2710149929,158.0037082252,76957768,0.0,1.0
AAPL,2022-09-06 00:00:00+00:00,154.53,157.09,153.69,156.47,73295539,152.8407701536,155.3727857596,152.0099525329,154.75956323,73295539,0.0,1.0
AAPL,2022-09-07 00:00:00+00:00,155.96,156.67,153.61,154.825,87449574,154.255138246,154.9573769492,151.9308270452,153.1325453895,87449574,0.0,1.0
AAPL,2022-09-08 00:00:00+00:00,154.46,156.36,152.68,154.64,84923847,152.7715353519,154.6507656844,151.0109932508,152.9495676992,84923847,0.0,1.0
AAPL,2022-09-09 00:00:00+00:00,157.37,157.82,154.75,155.47,68081006,155.6497249665,156.0948058347,153.0583652447,153.7704946339,68081006,0.0,1.0
AAPL,2022-09-12 00:00:00+00:00,163.43,164.26,159.3,159.59,104955962,161.6434806588,162.4644075936,157.558627357,157.8454572498,104955962,0.0,1.0
AAPL,2022-09-13 00:00:00+00:00,153.84,160.54,153.37,159.9,122656614,152.1583128223,158.7850724161,151.6934505821,158.1520685146,122656614,0.0,1.0
AAPL,2022-09-14 00:00:00+00:00,155.31,157.1,153.6106,154.785,87965409,153.6122436586,155.3826764456,151.9314204864,153.0929826456,87965409,0.0,1.0
AAPL,2022-09-15 00:00:00+00:00,152.37,155.24,151.38,154.65,90481110,150.7043819861,153.5430088568,149.7252040759,152.9594583851,90481110,0.0,1.0
AAPL,2022-09-16 00:00:00+00:00,150.7,151.35,148.37,151.21,162278841,149.0526374306,149.695532018,146.7481076017,149.5570624146,162278841,0.0,1.0
AAPL,2022-09-19 00:00:00+00:00,154.48,154.56,149.1,149.31,81474246,152.7913167238,152.8704422115,147.4701276768,147.677832082,81474246,0.0,1.0
AAPL,2022-09-20 00:00:00+00:00,156.9,158.08,153.08,153.4,107689796,155.1848627263,156.3519636697,151.4066206893,151.72312264,107689796,0.0,1.0
AAPL,2022-09-21 00:00:00+00:00,153.72,158.74,153.6,157.34,101696790,152.0396245908,157.0047489431,151.9209363592,155.6200529086,101696790,0.0,1.0
AAPL,2022-09-22 00:00:00+00:00,152.74,154.47,150.91,152.38,86264792,151.0703373666,152.7814260378,149.2603418358,150.714272672,86264792,0.0,1.0
AAPL,2022-09-23 00:00:00+00:00,150.43,151.47,148.56,151.19,96029909,148.7855889096,149.8142202496,146.936030635,149.5372810427,96029909,0.0,1.0
AAPL,2022-09-26 00:00:00+00:00,150.77,153.7701,149.64,149.66,93339409,149.1218722323,152.0891769274,148.0042247187,148.0240060907,93339409,0.0,1.0
AAPL,2022-09-27 00:00:00+00:00,151.76,154.72,149.945,152.74,84442741,150.1010501424,153.0286931869,148.3058906405,151.0703373666,84442741,0.0,1.0
AAPL,2022-09-28 00:00:00+00:00,149.84,150.6414,144.84,147.64,146691387,148.202038438,148.9946780109,143.2566954575,146.0260875266,146691387,0.0,1.0
AAPL,2022-09-29 00:00:00+00:00,142.48,146.72,140.68,146.1,128138237,140.9224935707,145.1161444182,139.1421700978,144.5029218886,128138237,0.0,1.0
AAPL,2022-09-30 00:00:00+00:00,138.2,143.1,138.0,141.28,124925274,136.6892799795,141.5357161003,136.4914662603,139.7356112554,124925274,0.0,1.0
AAPL,2022-10-03 00:00:00+00:00,142.45,143.07,137.685,138.21,114311663,140.8928215129,141.5060440424,136.1799096525,136.6991706654,114311663,0.0,1.0
AAPL,2022-10-04 00:00:00+00:00,146.1,146.22,144.26,145.03,87830064,144.5029218886,144.6216101201,142.6830356718,143.4446184908,87830064,0.0,1.0
AAPL,2022-10-05 00:00:00+00:00,146.4,147.38,143.01,144.075,79470968,144.7996424674,145.7689296916,141.4466999267,142.5000579815,79470968,0.0,1.0
AAPL,2022-10-06 00:00:00+00:00,145.43,147.54,145.22,145.81,68402169,143.8402459292,145.9271806669,143.632541524,144.2160919957,68402169,0.0,1.0
AAPL,2022-10-07 00:00:00+00:00,140.09,143.1,139.445,142.54,85925559,138.5586196261,141.5357161003,137.9206703816,140.9818376865,85925559,0.0,1.0
AAPL,2022-10-10 00:00:00+00:00,140.42,141.89,138.5729,140.42,74899002,138.8850122628,140.338943099,137.058103659,138.8850122628,74899002,0.0,1.0
AAPL,2022-10-11 00:00:00+00:00,138.98,141.35,138.22,139.9,77033672,137.4607534844,139.8048460572,136.7090613514,138.3706965928,77033672,0.0,1.0
AAPL,2022-10-12 00:00:00+00:00,138.34,140.36,138.16,139.13,70433744,136.8277495829,138.825668147,136.6497172356,137.6091137738,70433744,0.0,1.0
AAPL,2022-10-13 00:00:00+00:00,142.99,143.59,134.37,134.99,113223975,141.4269185547,142.0203597124,132.9011472565,133.514369786,113223975,0.0,1.0
AAPL,2022-10-14 00:00:00+00:00,138.38,144.52,138.19,144.31,88597969,136.8673123268,142.9401935068,136.6793892935,142.7324891016,88597969,0.0,1.0
AAPL,2022-10-17 00:00:00+00:00,142.41,142.9,140.27,141.065,85250939,140.853258769,141.3379023811,138.7366519734,139.5229615073,85250939,0.0,1.0
AAPL,2022-10-18 00:00:00+00:00,143.75,146.7,140.61,145.49,99136610,142.1786106878,145.0963630462,139.0729352961,143.899590045,99136610,0.0,1.0
AAPL,2022-10-19 00:00:00+00:00,143.86,144.9492,141.5,141.69,61758340,142.2874082333,143.3647017482,139.9532063466,140.1411293798,61758340,0.0,1.0
AAPL,2022-10-20 00:00:00+00:00,143.39,145.89,142.65,143.02,64521989,141.8225459932,144.2952174834,141.0906352321,141.4565906126,64521989,0.0,1.0
AAPL,2022-10-21 00:00:00+00:00,147.27,147.8479,142.649,142.87,86548609,145.660132146,146.2317148877,141.0896461635,141.3082303232,86548609,0.0,1.0
AAPL,2022-10-24 00:00:00+00:00,149.45,150.23,146.0,147.185,75981918,147.8163016855,148.5877751904,144.404015029,145.5760613153,75981918,0.0,1.0
AAPL,2022-10-25 00:00:00+00:00,152.34,152.49,149.36,150.09,74732290,150.6747099282,150.8230702176,147.7272855118,148.449305587,74732290,0.0,1.0
AAPL,2022-10-26 00:00:00+00:00,149.35,151.99,148.04,150.96,88436172,147.7173948259,150.3285359195,146.421714965,149.3097952656,88436172,0.0,1.0
AAPL,2022-10-27 00:00:00+00:00,144.8,149.046,144.13,148.07,109180150,143.2171327137,147.4167179727,142.5544567543,146.4513870229,109180150,0.0,1.0
AAPL,2022-10-28 00:00:00+00:00,155.74,157.5,147.82,148.2,164762371,154.0375431549,155.778303884,146.2041198739,146.5799659404,164762371,0.0,1.0
AAPL,2022-10-31 00:00:00+00:00,153.34,154.24,151.92,153.155,97943171,151.6637785243,152.5539402607,150.2593011178,151.480800834,97943171,0.0,1.0
AAPL,2022-11-01 00:00:00+00:00,150.65,155.45,149.13,155.08,80379345,149.0031840008,153.750713262,147.4997997347,153.3847578815,80379345,0.0,1.0
AAPL,2022-11-02 00:00:00+00:00,145.03,152.17,145.0,148.945,93604623,143.4446184908,150.5065682668,143.4149464329,147.3168220445,93604623,0.0,1.0
AAPL,2022-11-03 00:00:00+00:00,138.88,142.8,138.75,142.06,97918516,137.3618466248,141.2389955215,137.2332677073,140.5070847604,97918516,0.0,1.0
AAPL,2022-11-04 00:00:00+00:00,138.38,142.67,134.38,142.09,140814796,137.0947981039,141.3449548018,133.1319480358,140.770341542,140814796,0.23,1.0
AAPL,2022-11-07 00:00:00+00:00,138.92,139.145,135.671,137.11,83374628,137.6297828631,137.8526931794,134.4109578953,135.8365932073,83374628,0.0,1.0
AAPL,2022-11-08 00:00:00+00:00,139.5,141.43,137.49,140.41,89908477,138.2043961229,140.1164712808,136.2130639637,139.1059445134,89908477,0.0,1.0
AAPL,2022-11-09 00:00:00+00:00,134.87,138.55,134.5933,138.5,74917794,133.6173971692,137.2632192318,133.3432670157,137.2136836059,74917794,0.0,1.0
AAPL,2022-11-10 00:00:00+00:00,146.87,146.87,139.5,141.24,118854028,145.5059473733,145.5059473733,138.2043961229,139.9282359025,118854028,0.0,1.0
AAPL,2022-11-11 00:00:00+00:00,149.7,150.01,144.37,145.82,93979665,148.3096637964,148.6167846767,143.0291660808,144.4656992304,93979665,0.0,1.0
AAPL,2022-11-14 00:00:00+00:00,148.28,150.28,147.43,148.97,73374114,146.9028520223,148.8842770563,146.0607463828,147.586443659,73374114,0.0,1.0
AAPL,2022-11-15 00:00:00+00:00,150.04,153.59,148.5613,152.215,89868332,148.6465060522,152.1635354876,147.1815394533,150.8013057767,89868332,0.0,1.0
AAPL,2022-11-16 00:00:00+00:00,148.79,149.87,147.29,149.13,64218266,147.4081154059,148.4780849243,145.9220466304,147.7449576617,64218266,0.0,1.0
AAPL,2022-11-17 00:00:00+00:00,150.72,151.48,146.15,146.43,80389400,149.3201905638,150.0731320767,144.792634361,145.0700338658,80389400,0.0,1.0
AAPL,2022-11-18 00:00:00+00:00,151.29,152.7,149.97,152.305,74829573,149.8848966985,151.2818013475,148.577156176,150.8904699032,74829573,0.0,1.0
AAPL,2022-11-21 00:00:00+00:00,148.01,150.37,147.715,150.16,58724070,146.6353596427,148.9734411828,146.3430994502,148.7653915543,58724070,0.0,1.0
AAPL,2022-11-22 00:00:00+00:00,150.18,150.42,146.925,148.13,51804132,148.7852058046,149.0229768087,145.5604365617,146.7542451447,51804132,0.0,1.0
AAPL,2022-11-23 00:00:00+00:00,151.07,151.83,149.34,149.45,58301395,149.6669399447,150.4198814577,147.9530072903,148.0619856672,58301395,0.0,1.0
AAPL,2022-11-25 00:00:00+00:00,148.11,148.88,147.12,148.305,35195860,146.7344308944,147.4972795325,145.7536255025,146.9276198352,35195860,0.0,1.0
AAPL,2022-11-28 00:00:00+00:00,144.22,146.64,143.38,145.14,69346522,142.8805592032,145.2780834944,142.0483606889,143.7920147189,69346522,0.0,1.0
AAPL,2022-11-29 00:00:00+00:00,141.17,144.81,140.355,144.29,83763803,139.8588860263,143.4650795882,139.051455325,142.9499090794,83763803,0.0,1.0
